State,Real,Imag
8664,0.000000,0.000000
8665,0.000086,-0.000008
8666,0.000000,0.000000
8667,0.000086,-0.000008
8668,0.000000,0.000000
8669,0.000086,-0.000008
8670,0.000000,0.000000
8671,0.000086,-0.000008
8672,0.000000,0.000000
8673,0.000086,-0.000008
8674,0.000000,0.000000
8675,0.000086,-0.000008
8676,0.000000,0.000000
8677,0.000086,-0.000008
8678,0.000000,0.000000
8679,0.000086,-0.000008
8680,0.000000,0.000000
8681,0.000086,-0.000008
8682,0.000000,0.000000
8683,0.000086,-0.000008
8684,0.000000,0.000000
8685,0.000086,-0.000008
8686,0.000000,0.000000
8687,0.000086,-0.000008
8688,0.000000,0.000000
8689,0.000086,-0.000008
8690,0.000000,0.000000
8691,0.000086,-0.000008
8692,0.000000,0.000000
8693,0.000086,-0.000008
8694,0.000000,0.000000
8695,0.000086,-0.000008
8696,0.000000,0.000000
8697,0.000086,-0.000008
8698,0.000000,0.000000
8699,0.000086,-0.000008
8700,0.000000,0.000000
8701,0.000086,-0.000008
8702,0.000000,0.000000
8703,0.000086,-0.000008
8704,0.000000,0.000000
8705,0.000086,-0.000009
8706,0.000000,0.000000
8707,0.000086,-0.000009
8708,0.000000,0.000000
8709,0.000086,-0.000009
8710,0.000000,0.000000
8711,0.000086,-0.000009
8712,0.000000,0.000000
8713,0.000086,-0.000009
8714,0.000000,0.000000
8715,0.000086,-0.000009
8716,0.000000,0.000000
8717,0.000086,-0.000009
8718,0.000000,0.000000
8719,0.000086,-0.000009
8720,0.000000,0.000000
8721,0.000086,-0.000009
8722,0.000000,0.000000
8723,0.000086,-0.000009
8724,0.000000,0.000000
8725,0.000086,-0.000009
8726,0.000000,0.000000
8727,0.000086,-0.000009
8728,0.000000,0.000000
8729,0.000086,-0.000009
8730,0.000000,0.000000
8731,0.000086,-0.000009
8732,0.000000,0.000000
8733,0.000086,-0.000009
8734,0.000000,0.000000
8735,0.000086,-0.000009
8736,0.000000,0.000000
8737,0.000086,-0.000009
8738,0.000000,0.000000
8739,0.000086,-0.000009
8740,0.000000,0.000000
8741,0.000086,-0.000009
8742,0.000000,0.000000
8743,0.000086,-0.000009
8744,0.000000,0.000000
8745,0.000086,-0.000009
8746,0.000000,0.000000
8747,0.000086,-0.000009
8748,0.000000,0.000000
8749,0.000086,-0.000009
8750,0.000000,0.000000
8751,0.000086,-0.000009
8752,0.000000,0.000000
8753,0.000086,-0.000009
8754,0.000000,0.000000
8755,0.000086,-0.000009
8756,0.000000,0.000000
8757,0.000086,-0.000009
8758,0.000000,0.000000
8759,0.000086,-0.000009
8760,0.000000,0.000000
8761,0.000086,-0.000009
8762,0.000000,0.000000
8763,0.000086,-0.000009
8764,0.000000,0.000000
8765,0.000086,-0.000010
8766,0.000000,0.000000
8767,0.000086,-0.000010
8768,0.000000,0.000000
8769,0.000086,-0.000010
8770,0.000000,0.000000
8771,0.000086,-0.000010
8772,0.000000,0.000000
8773,0.000086,-0.000010
8774,0.000000,0.000000
8775,0.000086,-0.000010
8776,0.000000,0.000000
8777,0.000086,-0.000010
8778,0.000000,0.000000
8779,0.000086,-0.000010
8780,0.000000,0.000000
8781,0.000086,-0.000010
8782,0.000000,0.000000
8783,0.000086,-0.000010
8784,0.000000,0.000000
8785,0.000086,-0.000010
8786,0.000000,0.000000
8787,0.000086,-0.000010
8788,0.000000,0.000000
8789,0.000086,-0.000010
8790,0.000000,0.000000
8791,0.000086,-0.000010
8792,0.000000,0.000000
8793,0.000086,-0.000010
8794,0.000000,0.000000
8795,0.000086,-0.000010
8796,0.000000,0.000000
8797,0.000086,-0.000010
8798,0.000000,0.000000
8799,0.000086,-0.000010
8800,0.000000,0.000000
8801,0.000086,-0.000010
8802,0.000000,0.000000
8803,0.000086,-0.000010
8804,0.000000,0.000000
8805,0.000086,-0.000010
8806,0.000000,0.000000
8807,0.000086,-0.000010
8808,0.000000,0.000000
8809,0.000086,-0.000010
8810,0.000000,0.000000
8811,0.000086,-0.000010
8812,0.000000,0.000000
8813,0.000086,-0.000010
8814,0.000000,0.000000
8815,0.000086,-0.000010
8816,0.000000,0.000000
8817,0.000086,-0.000010
8818,0.000000,0.000000
8819,0.000086,-0.000010
8820,0.000000,0.000000
8821,0.000086,-0.000010
8822,0.000000,0.000000
8823,0.000086,-0.000010
8824,0.000000,0.000000
8825,0.000086,-0.000011
8826,0.000000,0.000000
8827,0.000086,-0.000011
8828,0.000000,0.000000
8829,0.000086,-0.000011
8830,0.000000,0.000000
8831,0.000086,-0.000011
8832,0.000000,0.000000
8833,0.000086,-0.000011
8834,0.000000,0.000000
8835,0.000086,-0.000011
8836,0.000000,0.000000
8837,0.000086,-0.000011
8838,0.000000,0.000000
8839,0.000086,-0.000011
8840,0.000000,0.000000
8841,0.000086,-0.000011
8842,0.000000,0.000000
8843,0.000086,-0.000011
8844,0.000000,0.000000
8845,0.000086,-0.000011
8846,0.000000,0.000000
8847,0.000086,-0.000011
8848,0.000000,0.000000
8849,0.000086,-0.000011
8850,0.000000,0.000000
8851,0.000086,-0.000011
8852,0.000000,0.000000
8853,0.000086,-0.000011
8854,0.000000,0.000000
8855,0.000086,-0.000011
8856,0.000000,0.000000
8857,0.000086,-0.000011
8858,0.000000,0.000000
8859,0.000086,-0.000011
8860,0.000000,0.000000
8861,0.000086,-0.000011
8862,0.000000,0.000000
8863,0.000086,-0.000011
8864,0.000000,0.000000
8865,0.000086,-0.000011
8866,0.000000,0.000000
8867,0.000086,-0.000011
8868,0.000000,0.000000
8869,0.000086,-0.000011
8870,0.000000,0.000000
8871,0.000086,-0.000011
8872,0.000000,0.000000
8873,0.000086,-0.000011
8874,0.000000,0.000000
8875,0.000086,-0.000011
8876,0.000000,0.000000
8877,0.000086,-0.000011
8878,0.000000,0.000000
8879,0.000086,-0.000011
8880,0.000000,0.000000
8881,0.000086,-0.000011
8882,0.000000,0.000000
8883,0.000086,-0.000012
8884,0.000000,0.000000
8885,0.000086,-0.000012
8886,0.000000,0.000000
8887,0.000086,-0.000012
8888,0.000000,0.000000
8889,0.000086,-0.000012
8890,0.000000,0.000000
8891,0.000086,-0.000012
8892,0.000000,0.000000
8893,0.000086,-0.000012
8894,0.000000,0.000000
8895,0.000086,-0.000012
8896,0.000000,0.000000
8897,0.000086,-0.000012
8898,0.000000,0.000000
8899,0.000086,-0.000012
8900,0.000000,0.000000
8901,0.000086,-0.000012
8902,0.000000,0.000000
8903,0.000086,-0.000012
8904,0.000000,0.000000
8905,0.000086,-0.000012
8906,0.000000,0.000000
8907,0.000086,-0.000012
8908,0.000000,0.000000
8909,0.000086,-0.000012
8910,0.000000,0.000000
8911,0.000086,-0.000012
8912,0.000000,0.000000
8913,0.000086,-0.000012
8914,0.000000,0.000000
8915,0.000086,-0.000012
8916,0.000000,0.000000
8917,0.000086,-0.000012
8918,0.000000,0.000000
8919,0.000086,-0.000012
8920,0.000000,0.000000
8921,0.000086,-0.000012
8922,0.000000,0.000000
8923,0.000086,-0.000012
8924,0.000000,0.000000
8925,0.000086,-0.000012
8926,0.000000,0.000000
8927,0.000086,-0.000012
8928,0.000000,0.000000
8929,0.000086,-0.000012
8930,0.000000,0.000000
8931,0.000086,-0.000012
8932,0.000000,0.000000
8933,0.000086,-0.000012
8934,0.000000,0.000000
8935,0.000086,-0.000012
8936,0.000000,0.000000
8937,0.000086,-0.000012
8938,0.000000,0.000000
8939,0.000086,-0.000012
8940,0.000000,0.000000
8941,0.000086,-0.000012
8942,0.000000,0.000000
8943,0.000086,-0.000013
8944,0.000000,0.000000
8945,0.000086,-0.000013
8946,0.000000,0.000000
8947,0.000086,-0.000013
8948,0.000000,0.000000
8949,0.000086,-0.000013
8950,0.000000,0.000000
8951,0.000086,-0.000013
8952,0.000000,0.000000
8953,0.000086,-0.000013
8954,0.000000,0.000000
8955,0.000086,-0.000013
8956,0.000000,0.000000
8957,0.000086,-0.000013
8958,0.000000,0.000000
8959,0.000086,-0.000013
8960,0.000000,0.000000
8961,0.000086,-0.000013
8962,0.000000,0.000000
8963,0.000086,-0.000013
8964,0.000000,0.000000
8965,0.000086,-0.000013
8966,0.000000,0.000000
8967,0.000086,-0.000013
8968,0.000000,0.000000
8969,0.000086,-0.000013
8970,0.000000,0.000000
8971,0.000086,-0.000013
8972,0.000000,0.000000
8973,0.000086,-0.000013
8974,0.000000,0.000000
8975,0.000086,-0.000013
8976,0.000000,0.000000
8977,0.000086,-0.000013
8978,0.000000,0.000000
8979,0.000086,-0.000013
8980,0.000000,0.000000
8981,0.000086,-0.000013
8982,0.000000,0.000000
8983,0.000086,-0.000013
8984,0.000000,0.000000
8985,0.000086,-0.000013
8986,0.000000,0.000000
8987,0.000086,-0.000013
8988,0.000000,0.000000
8989,0.000086,-0.000013
8990,0.000000,0.000000
8991,0.000086,-0.000013
8992,0.000000,0.000000
8993,0.000086,-0.000013
8994,0.000000,0.000000
8995,0.000086,-0.000013
8996,0.000000,0.000000
8997,0.000086,-0.000013
8998,0.000000,0.000000
8999,0.000086,-0.000013
9000,0.000000,0.000000
9001,0.000086,-0.000013
9002,0.000000,0.000000
9003,0.000086,-0.000014
9004,0.000000,0.000000
9005,0.000086,-0.000014
9006,0.000000,0.000000
9007,0.000086,-0.000014
9008,0.000000,0.000000
9009,0.000086,-0.000014
9010,0.000000,0.000000
9011,0.000086,-0.000014
9012,0.000000,0.000000
9013,0.000086,-0.000014
9014,0.000000,0.000000
9015,0.000086,-0.000014
9016,0.000000,0.000000
9017,0.000086,-0.000014
9018,0.000000,0.000000
9019,0.000086,-0.000014
9020,0.000000,0.000000
9021,0.000086,-0.000014
9022,0.000000,0.000000
9023,0.000086,-0.000014
9024,0.000000,0.000000
9025,0.000086,-0.000014
9026,0.000000,0.000000
9027,0.000086,-0.000014
9028,0.000000,0.000000
9029,0.000086,-0.000014
9030,0.000000,0.000000
9031,0.000086,-0.000014
9032,0.000000,0.000000
9033,0.000086,-0.000014
9034,0.000000,0.000000
9035,0.000086,-0.000014
9036,0.000000,0.000000
9037,0.000086,-0.000014
9038,0.000000,0.000000
9039,0.000086,-0.000014
9040,0.000000,0.000000
9041,0.000086,-0.000014
9042,0.000000,0.000000
9043,0.000086,-0.000014
9044,0.000000,0.000000
9045,0.000086,-0.000014
9046,0.000000,0.000000
9047,0.000086,-0.000014
9048,0.000000,0.000000
9049,0.000086,-0.000014
9050,0.000000,0.000000
9051,0.000086,-0.000014
9052,0.000000,0.000000
9053,0.000086,-0.000014
9054,0.000000,0.000000
9055,0.000086,-0.000014
9056,0.000000,0.000000
9057,0.000086,-0.000014
9058,0.000000,0.000000
9059,0.000086,-0.000014
9060,0.000000,0.000000
9061,0.000086,-0.000015
9062,0.000000,0.000000
9063,0.000086,-0.000015
9064,0.000000,0.000000
9065,0.000086,-0.000015
9066,0.000000,0.000000
9067,0.000086,-0.000015
9068,0.000000,0.000000
9069,0.000086,-0.000015
9070,0.000000,0.000000
9071,0.000086,-0.000015
9072,0.000000,0.000000
9073,0.000086,-0.000015
9074,0.000000,0.000000
9075,0.000086,-0.000015
9076,0.000000,0.000000
9077,0.000086,-0.000015
9078,0.000000,0.000000
9079,0.000086,-0.000015
9080,0.000000,0.000000
9081,0.000086,-0.000015
9082,0.000000,0.000000
9083,0.000086,-0.000015
9084,0.000000,0.000000
9085,0.000086,-0.000015
9086,0.000000,0.000000
9087,0.000086,-0.000015
9088,0.000000,0.000000
9089,0.000086,-0.000015
9090,0.000000,0.000000
9091,0.000086,-0.000015
9092,0.000000,0.000000
9093,0.000086,-0.000015
9094,0.000000,0.000000
9095,0.000086,-0.000015
9096,0.000000,0.000000
9097,0.000086,-0.000015
9098,0.000000,0.000000
9099,0.000086,-0.000015
9100,0.000000,0.000000
9101,0.000086,-0.000015
9102,0.000000,0.000000
9103,0.000086,-0.000015
9104,0.000000,0.000000
9105,0.000086,-0.000015
9106,0.000000,0.000000
9107,0.000086,-0.000015
9108,0.000000,0.000000
9109,0.000086,-0.000015
9110,0.000000,0.000000
9111,0.000086,-0.000015
9112,0.000000,0.000000
9113,0.000086,-0.000015
9114,0.000000,0.000000
9115,0.000086,-0.000015
9116,0.000000,0.000000
9117,0.000086,-0.000015
9118,0.000000,0.000000
9119,0.000086,-0.000016
9120,0.000000,0.000000
9121,0.000086,-0.000016
9122,0.000000,0.000000
9123,0.000086,-0.000016
9124,0.000000,0.000000
9125,0.000086,-0.000016
9126,0.000000,0.000000
9127,0.000086,-0.000016
9128,0.000000,0.000000
9129,0.000086,-0.000016
9130,0.000000,0.000000
9131,0.000086,-0.000016
9132,0.000000,0.000000
9133,0.000086,-0.000016
9134,0.000000,0.000000
9135,0.000086,-0.000016
9136,0.000000,0.000000
9137,0.000086,-0.000016
9138,0.000000,0.000000
9139,0.000086,-0.000016
9140,0.000000,0.000000
9141,0.000086,-0.000016
9142,0.000000,0.000000
9143,0.000086,-0.000016
9144,0.000000,0.000000
9145,0.000086,-0.000016
9146,0.000000,0.000000
9147,0.000086,-0.000016
9148,0.000000,0.000000
9149,0.000086,-0.000016
9150,0.000000,0.000000
9151,0.000086,-0.000016
9152,0.000000,0.000000
9153,0.000086,-0.000016
9154,0.000000,0.000000
9155,0.000086,-0.000016
9156,0.000000,0.000000
9157,0.000086,-0.000016
9158,0.000000,0.000000
9159,0.000086,-0.000016
9160,0.000000,0.000000
9161,0.000086,-0.000016
9162,0.000000,0.000000
9163,0.000086,-0.000016
9164,0.000000,0.000000
9165,0.000086,-0.000016
9166,0.000000,0.000000
9167,0.000086,-0.000016
9168,0.000000,0.000000
9169,0.000086,-0.000016
9170,0.000000,0.000000
9171,0.000086,-0.000016
9172,0.000000,0.000000
9173,0.000086,-0.000016
9174,0.000000,0.000000
9175,0.000086,-0.000016
9176,0.000000,0.000000
9177,0.000086,-0.000016
9178,0.000000,0.000000
9179,0.000086,-0.000017
9180,0.000000,0.000000
9181,0.000086,-0.000017
9182,0.000000,0.000000
9183,0.000086,-0.000017
9184,0.000000,0.000000
9185,0.000086,-0.000017
9186,0.000000,0.000000
9187,0.000086,-0.000017
9188,0.000000,0.000000
9189,0.000086,-0.000017
9190,0.000000,0.000000
9191,0.000086,-0.000017
9192,0.000000,0.000000
9193,0.000086,-0.000017
9194,0.000000,0.000000
9195,0.000086,-0.000017
9196,0.000000,0.000000
9197,0.000086,-0.000017
9198,0.000000,0.000000
9199,0.000086,-0.000017
9200,0.000000,0.000000
9201,0.000086,-0.000017
9202,0.000000,0.000000
9203,0.000086,-0.000017
9204,0.000000,0.000000
9205,0.000086,-0.000017
9206,0.000000,0.000000
9207,0.000086,-0.000017
9208,0.000000,0.000000
9209,0.000086,-0.000017
9210,0.000000,0.000000
9211,0.000086,-0.000017
9212,0.000000,0.000000
9213,0.000086,-0.000017
9214,0.000000,0.000000
9215,0.000086,-0.000017
9216,0.000000,0.000000
9217,0.000086,-0.000017
9218,0.000000,0.000000
9219,0.000086,-0.000017
9220,0.000000,0.000000
9221,0.000086,-0.000017
9222,0.000000,0.000000
9223,0.000086,-0.000017
9224,0.000000,0.000000
9225,0.000086,-0.000017
9226,0.000000,0.000000
9227,0.000086,-0.000017
9228,0.000000,0.000000
9229,0.000086,-0.000017
9230,0.000000,0.000000
9231,0.000086,-0.000017
9232,0.000000,0.000000
9233,0.000086,-0.000017
9234,0.000000,0.000000
9235,0.000086,-0.000017
9236,0.000000,0.000000
9237,0.000086,-0.000018
9238,0.000000,0.000000
9239,0.000086,-0.000018
9240,0.000000,0.000000
9241,0.000086,-0.000018
9242,0.000000,0.000000
9243,0.000086,-0.000018
9244,0.000000,0.000000
9245,0.000086,-0.000018
9246,0.000000,0.000000
9247,0.000086,-0.000018
9248,0.000000,0.000000
9249,0.000086,-0.000018
9250,0.000000,0.000000
9251,0.000086,-0.000018
9252,0.000000,0.000000
9253,0.000086,-0.000018
9254,0.000000,0.000000
9255,0.000086,-0.000018
9256,0.000000,0.000000
9257,0.000086,-0.000018
9258,0.000000,0.000000
9259,0.000086,-0.000018
9260,0.000000,0.000000
9261,0.000086,-0.000018
9262,0.000000,0.000000
9263,0.000086,-0.000018
9264,0.000000,0.000000
9265,0.000086,-0.000018
9266,0.000000,0.000000
9267,0.000086,-0.000018
9268,0.000000,0.000000
9269,0.000086,-0.000018
9270,0.000000,0.000000
9271,0.000086,-0.000018
9272,0.000000,0.000000
9273,0.000086,-0.000018
9274,0.000000,0.000000
9275,0.000086,-0.000018
9276,0.000000,0.000000
9277,0.000086,-0.000018
9278,0.000000,0.000000
9279,0.000086,-0.000018
9280,0.000000,0.000000
9281,0.000086,-0.000018
9282,0.000000,0.000000
9283,0.000086,-0.000018
9284,0.000000,0.000000
9285,0.000086,-0.000018
9286,0.000000,0.000000
9287,0.000086,-0.000018
9288,0.000000,0.000000
9289,0.000086,-0.000018
9290,0.000000,0.000000
9291,0.000086,-0.000018
9292,0.000000,0.000000
9293,0.000086,-0.000018
9294,0.000000,0.000000
9295,0.000086,-0.000019
9296,0.000000,0.000000
9297,0.000086,-0.000019
9298,0.000000,0.000000
9299,0.000086,-0.000019
9300,0.000000,0.000000
9301,0.000086,-0.000019
9302,0.000000,0.000000
9303,0.000086,-0.000019
9304,0.000000,0.000000
9305,0.000086,-0.000019
9306,0.000000,0.000000
9307,0.000086,-0.000019
9308,0.000000,0.000000
9309,0.000086,-0.000019
9310,0.000000,0.000000
9311,0.000086,-0.000019
9312,0.000000,0.000000
9313,0.000086,-0.000019
9314,0.000000,0.000000
9315,0.000086,-0.000019
9316,0.000000,0.000000
9317,0.000086,-0.000019
9318,0.000000,0.000000
9319,0.000086,-0.000019
9320,0.000000,0.000000
9321,0.000086,-0.000019
9322,0.000000,0.000000
9323,0.000086,-0.000019
9324,0.000000,0.000000
9325,0.000086,-0.000019
9326,0.000000,0.000000
9327,0.000086,-0.000019
9328,0.000000,0.000000
9329,0.000086,-0.000019
9330,0.000000,0.000000
9331,0.000086,-0.000019
9332,0.000000,0.000000
9333,0.000086,-0.000019
9334,0.000000,0.000000
9335,0.000086,-0.000019
9336,0.000000,0.000000
9337,0.000086,-0.000019
9338,0.000000,0.000000
9339,0.000086,-0.000019
9340,0.000000,0.000000
9341,0.000086,-0.000019
9342,0.000000,0.000000
9343,0.000086,-0.000019
9344,0.000000,0.000000
9345,0.000086,-0.000019
9346,0.000000,0.000000
9347,0.000086,-0.000019
9348,0.000000,0.000000
9349,0.000086,-0.000019
9350,0.000000,0.000000
9351,0.000086,-0.000020
9352,0.000000,0.000000
9353,0.000086,-0.000020
9354,0.000000,0.000000
9355,0.000086,-0.000020
9356,0.000000,0.000000
9357,0.000086,-0.000020
9358,0.000000,0.000000
9359,0.000086,-0.000020
9360,0.000000,0.000000
9361,0.000086,-0.000020
9362,0.000000,0.000000
9363,0.000086,-0.000020
9364,0.000000,0.000000
9365,0.000086,-0.000020
9366,0.000000,0.000000
9367,0.000086,-0.000020
9368,0.000000,0.000000
9369,0.000086,-0.000020
9370,0.000000,0.000000
9371,0.000086,-0.000020
9372,0.000000,0.000000
9373,0.000086,-0.000020
9374,0.000000,0.000000
9375,0.000086,-0.000020
9376,0.000000,0.000000
9377,0.000086,-0.000020
9378,0.000000,0.000000
9379,0.000086,-0.000020
9380,0.000000,0.000000
9381,0.000086,-0.000020
9382,0.000000,0.000000
9383,0.000086,-0.000020
9384,0.000000,0.000000
9385,0.000086,-0.000020
9386,0.000000,0.000000
9387,0.000086,-0.000020
9388,0.000000,0.000000
9389,0.000086,-0.000020
9390,0.000000,0.000000
9391,0.000086,-0.000020
9392,0.000000,0.000000
9393,0.000086,-0.000020
9394,0.000000,0.000000
9395,0.000086,-0.000020
9396,0.000000,0.000000
9397,0.000086,-0.000020
9398,0.000000,0.000000
9399,0.000086,-0.000020
9400,0.000000,0.000000
9401,0.000086,-0.000020
9402,0.000000,0.000000
9403,0.000086,-0.000020
9404,0.000000,0.000000
9405,0.000086,-0.000020
9406,0.000000,0.000000
9407,0.000086,-0.000020
9408,0.000000,0.000000
9409,0.000086,-0.000021
9410,0.000000,0.000000
9411,0.000086,-0.000021
9412,0.000000,0.000000
9413,0.000086,-0.000021
9414,0.000000,0.000000
9415,0.000086,-0.000021
9416,0.000000,0.000000
9417,0.000086,-0.000021
9418,0.000000,0.000000
9419,0.000086,-0.000021
9420,0.000000,0.000000
9421,0.000086,-0.000021
9422,0.000000,0.000000
9423,0.000086,-0.000021
9424,0.000000,0.000000
9425,0.000086,-0.000021
9426,0.000000,0.000000
9427,0.000086,-0.000021
9428,0.000000,0.000000
9429,0.000086,-0.000021
9430,0.000000,0.000000
9431,0.000086,-0.000021
9432,0.000000,0.000000
9433,0.000086,-0.000021
9434,0.000000,0.000000
9435,0.000086,-0.000021
9436,0.000000,0.000000
9437,0.000086,-0.000021
9438,0.000000,0.000000
9439,0.000086,-0.000021
9440,0.000000,0.000000
9441,0.000086,-0.000021
9442,0.000000,0.000000
9443,0.000086,-0.000021
9444,0.000000,0.000000
9445,0.000086,-0.000021
9446,0.000000,0.000000
9447,0.000086,-0.000021
9448,0.000000,0.000000
9449,0.000086,-0.000021
9450,0.000000,0.000000
9451,0.000086,-0.000021
9452,0.000000,0.000000
9453,0.000086,-0.000021
9454,0.000000,0.000000
9455,0.000086,-0.000021
9456,0.000000,0.000000
9457,0.000086,-0.000021
9458,0.000000,0.000000
9459,0.000086,-0.000021
9460,0.000000,0.000000
9461,0.000086,-0.000021
9462,0.000000,0.000000
9463,0.000086,-0.000021
9464,0.000000,0.000000
9465,0.000086,-0.000021
9466,0.000000,0.000000
9467,0.000086,-0.000022
9468,0.000000,0.000000
9469,0.000086,-0.000022
9470,0.000000,0.000000
9471,0.000086,-0.000022
9472,0.000000,0.000000
9473,0.000086,-0.000022
9474,0.000000,0.000000
9475,0.000086,-0.000022
9476,0.000000,0.000000
9477,0.000086,-0.000022
9478,0.000000,0.000000
9479,0.000086,-0.000022
9480,0.000000,0.000000
9481,0.000086,-0.000022
9482,0.000000,0.000000
9483,0.000086,-0.000022
9484,0.000000,0.000000
9485,0.000086,-0.000022
9486,0.000000,0.000000
9487,0.000086,-0.000022
9488,0.000000,0.000000
9489,0.000086,-0.000022
9490,0.000000,0.000000
9491,0.000086,-0.000022
9492,0.000000,0.000000
9493,0.000086,-0.000022
9494,0.000000,0.000000
9495,0.000086,-0.000022
9496,0.000000,0.000000
9497,0.000086,-0.000022
9498,0.000000,0.000000
9499,0.000086,-0.000022
9500,0.000000,0.000000
9501,0.000086,-0.000022
9502,0.000000,0.000000
9503,0.000086,-0.000022
9504,0.000000,0.000000
9505,0.000086,-0.000022
9506,0.000000,0.000000
9507,0.000086,-0.000022
9508,0.000000,0.000000
9509,0.000086,-0.000022
9510,0.000000,0.000000
9511,0.000086,-0.000022
9512,0.000000,0.000000
9513,0.000086,-0.000022
9514,0.000000,0.000000
9515,0.000086,-0.000022
9516,0.000000,0.000000
9517,0.000086,-0.000022
9518,0.000000,0.000000
9519,0.000086,-0.000022
9520,0.000000,0.000000
9521,0.000086,-0.000022
9522,0.000000,0.000000
9523,0.000086,-0.000023
9524,0.000000,0.000000
9525,0.000086,-0.000023
9526,0.000000,0.000000
9527,0.000086,-0.000023
9528,0.000000,0.000000
9529,0.000086,-0.000023
9530,0.000000,0.000000
9531,0.000086,-0.000023
9532,0.000000,0.000000
9533,0.000086,-0.000023
9534,0.000000,0.000000
9535,0.000086,-0.000023
9536,0.000000,0.000000
9537,0.000086,-0.000023
9538,0.000000,0.000000
9539,0.000086,-0.000023
9540,0.000000,0.000000
9541,0.000086,-0.000023
9542,0.000000,0.000000
9543,0.000086,-0.000023
9544,0.000000,0.000000
9545,0.000086,-0.000023
9546,0.000000,0.000000
9547,0.000086,-0.000023
9548,0.000000,0.000000
9549,0.000086,-0.000023
9550,0.000000,0.000000
9551,0.000086,-0.000023
9552,0.000000,0.000000
9553,0.000086,-0.000023
9554,0.000000,0.000000
9555,0.000086,-0.000023
9556,0.000000,0.000000
9557,0.000086,-0.000023
9558,0.000000,0.000000
9559,0.000086,-0.000023
9560,0.000000,0.000000
9561,0.000086,-0.000023
9562,0.000000,0.000000
9563,0.000086,-0.000023
9564,0.000000,0.000000
9565,0.000086,-0.000023
9566,0.000000,0.000000
9567,0.000086,-0.000023
9568,0.000000,0.000000
9569,0.000086,-0.000023
9570,0.000000,0.000000
9571,0.000086,-0.000023
9572,0.000000,0.000000
9573,0.000086,-0.000023
9574,0.000000,0.000000
9575,0.000086,-0.000023
9576,0.000000,0.000000
9577,0.000086,-0.000023
9578,0.000000,0.000000
9579,0.000086,-0.000024
9580,0.000000,0.000000
9581,0.000086,-0.000024
9582,0.000000,0.000000
9583,0.000086,-0.000024
9584,0.000000,0.000000
9585,0.000086,-0.000024
9586,0.000000,0.000000
9587,0.000086,-0.000024
9588,0.000000,0.000000
9589,0.000086,-0.000024
9590,0.000000,0.000000
9591,0.000086,-0.000024
9592,0.000000,0.000000
9593,0.000086,-0.000024
9594,0.000000,0.000000
9595,0.000086,-0.000024
9596,0.000000,0.000000
9597,0.000086,-0.000024
9598,0.000000,0.000000
9599,0.000086,-0.000024
9600,0.000000,0.000000
9601,0.000086,-0.000024
9602,0.000000,0.000000
9603,0.000086,-0.000024
9604,0.000000,0.000000
9605,0.000086,-0.000024
9606,0.000000,0.000000
9607,0.000086,-0.000024
9608,0.000000,0.000000
9609,0.000086,-0.000024
9610,0.000000,0.000000
9611,0.000086,-0.000024
9612,0.000000,0.000000
9613,0.000086,-0.000024
9614,0.000000,0.000000
9615,0.000086,-0.000024
9616,0.000000,0.000000
9617,0.000086,-0.000024
9618,0.000000,0.000000
9619,0.000086,-0.000024
9620,0.000000,0.000000
9621,0.000086,-0.000024
9622,0.000000,0.000000
9623,0.000086,-0.000024
9624,0.000000,0.000000
9625,0.000086,-0.000024
9626,0.000000,0.000000
9627,0.000086,-0.000024
9628,0.000000,0.000000
9629,0.000086,-0.000024
9630,0.000000,0.000000
9631,0.000086,-0.000024
9632,0.000000,0.000000
9633,0.000086,-0.000024
9634,0.000000,0.000000
9635,0.000086,-0.000025
9636,0.000000,0.000000
9637,0.000086,-0.000025
9638,0.000000,0.000000
9639,0.000086,-0.000025
9640,0.000000,0.000000
9641,0.000086,-0.000025
9642,0.000000,0.000000
9643,0.000086,-0.000025
9644,0.000000,0.000000
9645,0.000086,-0.000025
9646,0.000000,0.000000
9647,0.000086,-0.000025
9648,0.000000,0.000000
9649,0.000086,-0.000025
9650,0.000000,0.000000
9651,0.000086,-0.000025
9652,0.000000,0.000000
9653,0.000086,-0.000025
9654,0.000000,0.000000
9655,0.000086,-0.000025
9656,0.000000,0.000000
9657,0.000086,-0.000025
9658,0.000000,0.000000
9659,0.000086,-0.000025
9660,0.000000,0.000000
9661,0.000086,-0.000025
9662,0.000000,0.000000
9663,0.000086,-0.000025
9664,0.000000,0.000000
9665,0.000086,-0.000025
9666,0.000000,0.000000
9667,0.000086,-0.000025
9668,0.000000,0.000000
9669,0.000086,-0.000025
9670,0.000000,0.000000
9671,0.000086,-0.000025
9672,0.000000,0.000000
9673,0.000086,-0.000025
9674,0.000000,0.000000
9675,0.000086,-0.000025
9676,0.000000,0.000000
9677,0.000086,-0.000025
9678,0.000000,0.000000
9679,0.000086,-0.000025
9680,0.000000,0.000000
9681,0.000086,-0.000025
9682,0.000000,0.000000
9683,0.000086,-0.000025
9684,0.000000,0.000000
9685,0.000086,-0.000025
9686,0.000000,0.000000
9687,0.000086,-0.000025
9688,0.000000,0.000000
9689,0.000086,-0.000025
9690,0.000000,0.000000
9691,0.000086,-0.000026
9692,0.000000,0.000000
9693,0.000086,-0.000026
9694,0.000000,0.000000
9695,0.000086,-0.000026
9696,0.000000,0.000000
9697,0.000086,-0.000026
9698,0.000000,0.000000
9699,0.000086,-0.000026
